Time,AHU_Power,R1_Temp,R1_Setpiont,R2_Temp,R2_Setpiont,R3_Temp,R3_Setpiont,R4_Temp,R4_Setpiont,R5_Temp,R5_Setpiont,R6_Temp,R6_Setpiont,R7_Temp,R7_Setpiont,R8_Temp,R8_Setpiont
27-Oct-2024 13:45:00,0.0158199998860558,26.4407157897949,24,26.4532012939453,20,24.8676128387451,20,26.2633666992188,22,28.7340183258057,24,24.997917175293,28,24.955961227417,23,26.029257774353,22
27-Oct-2024 14:00:00,0.0157161288323902,26.4461269378662,24,26.4612636566162,20,24.9108753204346,20,26.3028106689453,22,28.766300201416,24,25.0391464233398,28,24.9905843734741,23,26.0777235031128,22
27-Oct-2024 14:15:00,0.0157225807347605,26.4639911651611,24,26.4968299865723,20,24.9591636657715,20,26.3573980331421,22,28.8558597564697,24,25.0693244934082,28,25.0290718078613,23,26.1137285232544,22
27-Oct-2024 14:30:00,0.0157966667165359,26.4802513122559,24,26.523904800415,20,25.0263252258301,20,26.4082450866699,22,28.8617362976074,24,25.1089935302734,28,25.0628414154053,23,26.1548376083374,22
27-Oct-2024 14:45:00,0.0157333331182599,26.4699974060059,24,26.5244312286377,20,25.0600967407227,20,26.4501104354858,22,28.9116859436035,24,25.137638092041,28,25.0856332778931,23,26.2145471572876,22
27-Oct-2024 15:00:00,0.0157967742772833,26.4857540130615,24,26.5434532165527,20,25.1226749420166,20,26.4923105239868,22,28.9646072387695,24,25.1686058044434,28,25.1181564331055,23,26.2777462005615,22
27-Oct-2024 15:15:00,0.0158032257590563,26.4706859588623,24,26.5412044525146,20,25.1614360809326,20,26.5300445556641,22,29.0028400421143,24,25.1937141418457,28,25.1497678756714,23,26.3249282836914,22
27-Oct-2024 15:30:00,0.0158099997788668,26.4701461791992,24,26.5486316680908,20,25.1892623901367,20,26.5649814605713,22,29.0572738647461,24,25.2125644683838,28,25.1681718826294,23,26.3537063598633,22
27-Oct-2024 15:45:00,0.0158225807451433,26.4620933532715,24,26.5449714660645,20,25.2259483337402,20,26.6018962860107,22,29.1352996826172,24,25.2285614013672,28,25.1930227279663,23,26.3379201889038,22
27-Oct-2024 16:00:00,0.0157199998075763,26.4627113342285,24,26.5520687103271,20,25.2682209014893,20,26.6338472366333,22,29.1853790283203,24,25.2434329986572,28,25.2188453674316,23,26.3495626449585,22
27-Oct-2024 16:15:00,0.0157593751791865,26.4286460876465,24,26.5287246704102,20,25.2720947265625,20,26.6538524627686,22,29.2517051696777,24,25.2452373504639,28,25.2398700714111,23,26.3745498657227,22
27-Oct-2024 16:30:00,0.0156937498541083,26.446834564209,24,26.5483303070068,20,25.3046951293945,20,26.6872615814209,22,29.3520050048828,24,25.2559509277344,28,25.2550840377808,23,26.3982934951782,22
27-Oct-2024 16:45:00,0.0157870968743678,26.419563293457,24,26.5321769714356,20,25.3173274993896,20,26.6982927322388,22,29.3667659759521,24,25.2590866088867,28,25.2717237472534,23,26.4170017242432,22
